2.1960000 12.0000000      0.1341600 6.7080000 2.1600000 0.4000000   0.1683959 0.0000000    2147483647 0    0.1341600 0.1341600 0.1341600   0.1341600 0.1341600 0.1341600   0.1341600 0.1341600 0.1341600    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000    6.7080000 6.7080000 6.7080000    6.7080000 6.7080000 6.7080000    6.7080000 6.7080000 6.7080000     0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       1.1200793   0.7536524 1.0000000   0.0000000 0.0000000    1.1200793 0.1330293    0.0112008 1.0202312   1.1200793 0.0112008   0.2178086 1.0000000
2.2060000 12.0000000      0.1487600 3.1130000 2.1600000 0.4000000   0.2429798 0.0383045    2147483647 0    0.1414600 0.1341600 0.1487600   0.1414600 0.1341600 0.1487600   0.1414600 0.1341600 0.1487600    0.0191522 0.0000000 0.0383045    0.0191522 0.0000000 0.0383045    0.0191522 0.0000000 0.0383045    0.9509277 0.9018553 1.0000000   0.9509277 0.9018553 1.0000000   0.9509277 0.9018553 1.0000000    4.9105000 3.1130000 6.7080000    4.9105000 3.1130000 6.7080000    4.9105000 3.1130000 6.7080000     0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       3.8963240   0.7503727 0.9018553   0.0000000 0.4834750    3.4786144 0.2892234    0.0389632 0.5962838   3.4786144 0.0389632   2.6356495 1.6000000
2.2160000 12.0000000      0.1652900 3.7210000 2.2000000 0.4000000   0.3006958 0.0873381    2147483647 0    0.1494033 0.1341600 0.1652900   0.1494033 0.1341600 0.1652900   0.1494033 0.1341600 0.1652900    0.0418809 0.0000000 0.0873381    0.0418809 0.0000000 0.0873381    0.0418809 0.0000000 0.0873381    0.9045066 0.8116643 1.0000000   0.9045066 0.8116643 1.0000000   0.9045066 0.8116643 1.0000000    4.5140000 3.1130000 6.7080000    4.5140000 3.1130000 6.7080000    4.5140000 3.1130000 6.7080000     0.0160000 0.0100000 0.0220000    0.0160000 0.0100000 0.0220000    0.0160000 0.0100000 0.0220000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       4.8267158   0.7511181 0.8116643   0.0000000 0.4995038    1.2387870 0.2605718    0.0482672 0.4733490   1.2387870 0.0482672   4.0446502 1.3750000
2.2260000 12.0000000      0.1825900 2.2030000 2.2000000 0.4000000   0.3959275 0.0879066    2147483647 0    0.1577000 0.1341600 0.1825900   0.1577000 0.1341600 0.1825900   0.1577000 0.1341600 0.1825900    0.0533873 0.0000000 0.0879066    0.0533873 0.0000000 0.0879066    0.0533873 0.0000000 0.0879066    0.8620702 0.7347609 1.0000000   0.8620702 0.7347609 1.0000000   0.8620702 0.7347609 1.0000000    3.9362500 2.2030000 6.7080000    3.9362500 2.2030000 6.7080000    3.9362500 2.2030000 6.7080000     0.0197500 0.0100000 0.0310000    0.0197500 0.0100000 0.0310000    0.0197500 0.0100000 0.0310000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.4110549   0.7504472 0.7347609   0.0000000 0.5263158    1.3282437 0.2379457    0.0641105 0.3740410   1.3282437 0.0641105   5.2430327 1.4545455
2.2360000 12.0000000      0.2082100 2.0440000 2.2400000 0.4000000   0.4774256 0.1167051    2147483647 0    0.1678020 0.1341600 0.2082100   0.1678020 0.1341600 0.2082100   0.1678020 0.1341600 0.2082100    0.0660508 0.0000000 0.1167051    0.0660508 0.0000000 0.1167051    0.0660508 0.0000000 0.1167051    0.8185260 0.6443495 1.0000000   0.8185260 0.6443495 1.0000000   0.8185260 0.6443495 1.0000000    3.5578000 2.0440000 6.7080000    3.5578000 2.0440000 6.7080000    3.5578000 2.0440000 6.7080000     0.0246000 0.0100000 0.0440000    0.0246000 0.0100000 0.0440000    0.0246000 0.0100000 0.0440000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       7.8103516   0.7505218 0.6443495   0.0000000 0.4800001    1.2182631 0.2108222    0.0781035 0.3161866   1.2182631 0.0781035   6.8240179 1.3750000
2.2460000 12.0000000      0.2267400 2.2030000 2.2400000 0.4000000   0.5181166 0.1128038    2147483647 0    0.1776250 0.1341600 0.2267400   0.1776250 0.1341600 0.2267400   0.1776250 0.1341600 0.2267400    0.0738430 0.0000000 0.1167051    0.0738430 0.0000000 0.1167051    0.0738430 0.0000000 0.1167051    0.7807202 0.5916909 1.0000000   0.7807202 0.5916909 1.0000000   0.7807202 0.5916909 1.0000000    3.3320000 2.0440000 6.7080000    3.3320000 2.0440000 6.7080000    3.3320000 2.0440000 6.7080000     0.0288333 0.0100000 0.0500000    0.0288333 0.0100000 0.0500000    0.0288333 0.0100000 0.0500000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       7.9914447   0.7509690 0.5916909   0.0000000 0.3198095    1.0231863 0.1825241    0.0799144 0.3140776   1.0231863 0.0799144   6.5602897 1.1818182
2.2560000 12.0000000      0.2725100 3.5370000 2.2800000 0.4000000   0.5222841 0.1131863    2147483647 0    0.1911800 0.1341600 0.2725100   0.1911800 0.1341600 0.2725100   0.1911800 0.1341600 0.2725100    0.0794635 0.0000000 0.1167051    0.0794635 0.0000000 0.1167051    0.0794635 0.0000000 0.1167051    0.7395190 0.4923122 1.0000000   0.7395190 0.4923122 1.0000000   0.7395190 0.4923122 1.0000000    3.3612857 2.0440000 6.7080000    3.3612857 2.0440000 6.7080000    3.3612857 2.0440000 6.7080000     0.0337143 0.0100000 0.0630000    0.0337143 0.0100000 0.0630000    0.0337143 0.0100000 0.0630000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.6012578   0.7505218 0.4923122   0.0000000 0.4400001    1.0763082 0.1621511    0.0860126 0.2911346   1.0763082 0.0860126   6.3232747 1.2115385
2.2670000 12.0000000      0.3103600 3.0140000 2.3200000 0.4000000   0.5313774 0.1211311    2147483647 0    0.2060775 0.1341600 0.3103600   0.2060775 0.1341600 0.3103600   0.2060775 0.1341600 0.3103600    0.0846719 0.0000000 0.1211311    0.0846719 0.0000000 0.1211311    0.0846719 0.0000000 0.1211311    0.7011132 0.4322722 1.0000000   0.7011132 0.4322722 1.0000000   0.7011132 0.4322722 1.0000000    3.3178750 2.0440000 6.7080000    3.3178750 2.0440000 6.7080000    3.3178750 2.0440000 6.7080000     0.0386250 0.0100000 0.0730000    0.0386250 0.0100000 0.0730000    0.0386250 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.9229212   0.7502982 0.4322722   0.0000000 0.4001193    1.0373973 0.1451719    0.0892292 0.2844195   1.0373973 0.0892292   5.9751518 1.1587302
2.2770000 12.0000000      0.3645000 4.2150000 2.4000000 0.4000000   0.2677570 0.1170396    52 0    0.2236800 0.1341600 0.3645000   0.2236800 0.1341600 0.3645000   0.2236800 0.1341600 0.3645000    0.0882683 0.0000000 0.1211311    0.0882683 0.0000000 0.1211311    0.0882683 0.0000000 0.1211311    0.6641079 0.3680658 1.0000000   0.6641079 0.3680658 1.0000000   0.6641079 0.3680658 1.0000000    3.4175556 2.0440000 6.7080000    3.4175556 2.0440000 6.7080000    3.4175556 2.0440000 6.7080000     0.0423333 0.0100000 0.0730000    0.0423333 0.0100000 0.0730000    0.0423333 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.2978336   0.7500745 0.3680658   0.0000000 0.4402625    1.0420168 0.2123620    0.0929783 0.2903455   1.0420168 0.0929783   5.5241641 0.7123288
2.2870000 12.0000000      0.4224900 4.7160000 2.4400000 0.4000000   0.2021272 0.1110257    52 0    0.2435610 0.1341600 0.4224900   0.2435610 0.1341600 0.4224900   0.2435610 0.1341600 0.4224900    0.0905441 0.0000000 0.1211311    0.0905441 0.0000000 0.1211311    0.0905441 0.0000000 0.1211311    0.6294517 0.3175460 1.0000000   0.6294517 0.3175460 1.0000000   0.6294517 0.3175460 1.0000000    3.5474000 2.0440000 6.7080000    3.5474000 2.0440000 6.7080000    3.5474000 2.0440000 6.7080000     0.0444000 0.0100000 0.0730000    0.0444000 0.0100000 0.0730000    0.0444000 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.3740886   0.7510435 0.3175460   0.0000000 0.3597500    1.0082014 0.2141037    0.0937409 0.3045193   1.0082014 0.0937409   4.8444251 1.0000000
2.2970000 12.0000000      0.4698800 4.7480000 2.4800000 0.4000000   0.1557803 0.1124792    52 0    0.2771330 0.1487600 0.4698800   0.2641355 0.1341600 0.4698800   0.2641355 0.1341600 0.4698800    0.1017920 0.0383045 0.1211311    0.0925382 0.0000000 0.1211311    0.0925382 0.0000000 0.1211311    0.5580037 0.2855197 0.9018553   0.5981852 0.2855197 1.0000000   0.5981852 0.2855197 1.0000000    3.3514000 2.0440000 4.7480000    3.6565455 2.0440000 6.7080000    3.6565455 2.0440000 6.7080000     0.0488000 0.0160000 0.0730000    0.0452727 0.0100000 0.0730000    0.0452727 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.4266793   0.7503727 0.2855197   0.0000000 0.3600716    1.0056102 0.2153048    0.0942668 0.3105085   1.0056102 0.0942668   4.4048495 1.0000000
2.3070000 12.0000000      0.5180200 3.6110000 2.5200000 0.4000000   0.1360687 0.1155217    52 0    0.3140590 0.1652900 0.5180200   0.2852925 0.1341600 0.5180200   0.2852925 0.1341600 0.5180200    0.1095137 0.0873381 0.1211311    0.0944535 0.0000000 0.1211311    0.0944535 0.0000000 0.1211311    0.4937168 0.2589861 0.8116643   0.5699186 0.2589861 1.0000000   0.5699186 0.2589861 1.0000000    3.4012000 2.0440000 4.7480000    3.6527500 2.0440000 6.7080000    3.6527500 2.0440000 6.7080000     0.0523000 0.0220000 0.0730000    0.0457500 0.0100000 0.0730000    0.0457500 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.7559531   0.7501491 0.2589861   0.0000000 0.4802386    1.0349300 0.2228254    0.0975595 0.2955394   1.0349300 0.0975595   4.2795041 1.0000000
2.3170000 12.0000000      0.5602100 5.9730000 2.6000000 0.4000000   0.1258217 0.1129082    52 0    0.3535510 0.1825900 0.5602100   0.3064400 0.1341600 0.5602100   0.3064400 0.1341600 0.5602100    0.1120707 0.0879066 0.1211311    0.0958731 0.0000000 0.1211311    0.0958731 0.0000000 0.1211311    0.4364985 0.2394816 0.7347609   0.5445004 0.2394816 1.0000000   0.5445004 0.2394816 1.0000000    3.6264000 2.0440000 5.9730000    3.8312308 2.0440000 6.7080000    3.8312308 2.0440000 6.7080000     0.0552000 0.0310000 0.0730000    0.0461538 0.0100000 0.0730000    0.0461538 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.8652774   0.7508945 0.2394816   0.0000000 0.3998016    1.0112059 0.2253224    0.0986528 0.2800559   1.0112059 0.0986528   4.0463954 1.0000000
2.3270000 12.0000000      0.5963100 7.0250000 2.6000000 0.4000000   0.1182054 0.1106727    52 0    0.3949230 0.2082100 0.5963100   0.3271450 0.1341600 0.5963100   0.3271450 0.1341600 0.5963100    0.1143473 0.1106727 0.1211311    0.0969302 0.0000000 0.1211311    0.0969302 0.0000000 0.1211311    0.3855208 0.2249836 0.6443495   0.5216777 0.2249836 1.0000000   0.5216777 0.2249836 1.0000000    4.1086000 2.0440000 7.0250000    4.0593571 2.0440000 7.0250000    4.0593571 2.0440000 7.0250000     0.0573000 0.0440000 0.0730000    0.0465714 0.0100000 0.0730000    0.0465714 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.7956697   0.7511181 0.2249836   0.0000000 0.3197460    0.9929442 0.2253224    0.0979567 0.2679538   1.0000000 0.0986528   3.7479755 1.0000000
2.3380000 12.0000000      0.6503800 7.3530000 2.6800000 0.4000000   0.1083776 0.1120227    52 0    0.4391400 0.2267400 0.6503800   0.3486940 0.1341600 0.6503800   0.3486940 0.1341600 0.6503800    0.1138791 0.1106727 0.1211311    0.0979363 0.0000000 0.1211311    0.0979363 0.0000000 0.1211311    0.3417138 0.2062794 0.5916909   0.5006512 0.2062794 1.0000000   0.5006512 0.2062794 1.0000000    4.6395000 2.2030000 7.3530000    4.2789333 2.0440000 7.3530000    4.2789333 2.0440000 7.3530000     0.0581000 0.0500000 0.0730000    0.0469333 0.0100000 0.0730000    0.0469333 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       10.0317736   0.7525343 0.2062794   0.0000000 0.4787164    1.0241029 0.2291251    0.1003177 0.2525957   1.0168770 0.1003177   3.6040336 1.0000000
2.3480000 12.0000000      0.6905400 7.9270000 2.7200000 0.4000000   0.1020750 0.1118226    52 0    0.4855200 0.2725100 0.6905400   0.3700594 0.1341600 0.6905400   0.3700594 0.1341600 0.6905400    0.1137810 0.1106727 0.1211311    0.0988042 0.0000000 0.1211311    0.0988042 0.0000000 0.1211311    0.3019729 0.1942827 0.4923122   0.4815032 0.1942827 1.0000000   0.4815032 0.1942827 1.0000000    5.2119000 3.0140000 7.9270000    4.5069375 2.0440000 7.9270000    4.5069375 2.0440000 7.9270000     0.0583000 0.0510000 0.0730000    0.0472500 0.0100000 0.0730000    0.0472500 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.9592340   0.7527579 0.1942827   0.0000000 0.3190495    0.9927690 0.2291251    0.0995923 0.2438059   1.0000000 0.1003177   3.3455198 1.0000000
2.3580000 12.0000000      0.6036500 9.0510000 2.6400000 0.4000000   0.1145218 0.1013366    51 0    0.5186340 0.3103600 0.6905400   0.3838000 0.1341600 0.6905400   0.3838000 0.1341600 0.6905400    0.1125960 0.1013366 0.1211311    0.0989532 0.0000000 0.1211311    0.0989532 0.0000000 0.1211311    0.2749665 0.1942827 0.4322722   0.4662529 0.1942827 1.0000000   0.4662529 0.1942827 1.0000000    5.7633000 3.0140000 9.0510000    4.7742353 2.0440000 9.0510000    4.7742353 2.0440000 9.0510000     0.0570000 0.0500000 0.0730000    0.0474118 0.0100000 0.0730000    0.0474118 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       10.1583913   0.7512671 0.2222480   0.0000000 0.4795239    1.0199972 0.2365664    0.1015839 0.2326353   1.0126217 0.1015839   3.9816697 0.9807692
2.3680000 12.0000000      0.5345800 5.4260000 2.5600000 0.4000000   0.1293174 0.0926094    51 0    0.5410560 0.3645000 0.6905400   0.3921767 0.1341600 0.6905400   0.3921767 0.1341600 0.6905400    0.1097438 0.0926094 0.1170396    0.0986008 0.0000000 0.1211311    0.0986008 0.0000000 0.1211311    0.2568356 0.1942827 0.3680658   0.4542923 0.1942827 1.0000000   0.4542923 0.1942827 1.0000000    6.0045000 3.6110000 9.0510000    4.8104444 2.0440000 9.0510000    4.8104444 2.0440000 9.0510000     0.0548000 0.0500000 0.0720000    0.0476111 0.0100000 0.0730000    0.0476111 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       10.1495913   0.7520125 0.2509634   0.0000000 0.3592864    0.9991337 0.2365664    0.1014959 0.2226852   1.0000000 0.1015839   4.4883319 1.0000000
2.3780000 12.0000000      0.5115600 1.4500000 2.5200000 0.4000000   0.1351370 0.0864567    51 0    0.5557620 0.4224900 0.6905400   0.3984600 0.1341600 0.6905400   0.3984600 0.1341600 0.6905400    0.1066856 0.0864567 0.1155217    0.0979616 0.0000000 0.1211311    0.0979616 0.0000000 0.1211311    0.2462547 0.1942827 0.3175460   0.4441852 0.1942827 1.0000000   0.4441852 0.1942827 1.0000000    5.7280000 1.4500000 9.0510000    4.6335789 1.4500000 9.0510000    4.6335789 1.4500000 9.0510000     0.0526000 0.0500000 0.0630000    0.0477368 0.0100000 0.0730000    0.0477368 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       10.3156071   0.7520871 0.2622566   0.0000000 0.4790011    1.0163569 0.2402276    0.1031561 0.2123496   1.0154764 0.1031561   4.8449976 1.0000000
2.3880000 12.0000000      0.5150000 0.3470000 2.5200000 0.4000000   0.1342340 0.0820437    51 0    0.5650130 0.4698800 0.6905400   0.4042870 0.1341600 0.6905400   0.4042870 0.1341600 0.6905400    0.1037874 0.0820437 0.1155217    0.0971657 0.0000000 0.1211311    0.0971657 0.0000000 0.1211311    0.2405506 0.1942827 0.2855197   0.4350012 0.1942827 1.0000000   0.4350012 0.1942827 1.0000000    5.2911000 0.3470000 9.0510000    4.4192500 0.3470000 9.0510000    4.4192500 0.3470000 9.0510000     0.0513000 0.0500000 0.0540000    0.0478500 0.0100000 0.0730000    0.0478500 0.0100000 0.0730000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       10.4105981   0.7513417 0.2605049   0.0000000 0.4395200    1.0092085 0.2424398    0.1041060 0.2029241   1.0092085 0.1041060   4.9016771 1.0000000
