2.1900000 12.0000000      0.1304800 6.5240000 2.1600000 0.4000000   0.1731453 0.0000000    2147483647 0    0.1304800 0.1304800 0.1304800   0.1304800 0.1304800 0.1304800   0.1304800 0.1304800 0.1304800    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000    6.5240000 6.5240000 6.5240000    6.5240000 6.5240000 6.5240000    6.5240000 6.5240000 6.5240000     0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       1.1217478   0.7738351 1.0000000   0.0000000 0.0000000    1.1217478 0.1295730    0.0112175 1.0202312   1.1217478 0.0112175   0.2184580 1.0000000
2.2000000 12.0000000      0.1596900 3.4620000 2.1600000 0.4000000   0.2546474 0.0478999    2147483647 0    0.1450850 0.1304800 0.1596900   0.1450850 0.1304800 0.1596900   0.1450850 0.1304800 0.1596900    0.0239500 0.0000000 0.0478999    0.0239500 0.0000000 0.0478999    0.0239500 0.0000000 0.0478999    0.9085415 0.8170831 1.0000000   0.9085415 0.8170831 1.0000000   0.9085415 0.8170831 1.0000000    4.9930000 3.4620000 6.5240000    4.9930000 3.4620000 6.5240000    4.9930000 3.4620000 6.5240000     0.0135000 0.0100000 0.0170000    0.0135000 0.0100000 0.0170000    0.0135000 0.0100000 0.0170000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       5.0053666   0.7746781 0.8170831   0.0000000 0.5201133    4.4621141 0.3212053    0.0500537 0.5443175   4.4621141 0.0500537   4.3495997 1.8000000
2.2100000 12.0000000      0.1588600 3.7180000 2.1600000 0.4000000   0.3270802 0.0802738    2147483647 0    0.1496767 0.1304800 0.1596900   0.1496767 0.1304800 0.1596900   0.1496767 0.1304800 0.1596900    0.0427246 0.0000000 0.0802738    0.0427246 0.0000000 0.0802738    0.0427246 0.0000000 0.0802738    0.8479412 0.7267405 1.0000000   0.8479412 0.7267405 1.0000000   0.8479412 0.7267405 1.0000000    4.5680000 3.4620000 6.5240000    4.5680000 3.4620000 6.5240000    4.5680000 3.4620000 6.5240000     0.0166667 0.0100000 0.0230000    0.0166667 0.0100000 0.0230000    0.0166667 0.0100000 0.0230000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       5.1899839   0.8737982 0.7267405   0.0000000 0.3339942    1.0368839 0.2306256    0.0518998 0.4655207   1.0368839 0.0518998   3.3985129 1.2777778
2.2210000 12.0000000      0.1802200 2.8370000 2.2000000 0.4000000   0.4262109 0.0895880    2147483647 0    0.1573125 0.1304800 0.1802200   0.1573125 0.1304800 0.1802200   0.1573125 0.1304800 0.1802200    0.0544404 0.0000000 0.0895880    0.0544404 0.0000000 0.0895880    0.0544404 0.0000000 0.0895880    0.7961074 0.6406059 1.0000000   0.7961074 0.6406059 1.0000000   0.7961074 0.6406059 1.0000000    4.1352500 2.8370000 6.5240000    4.1352500 2.8370000 6.5240000    4.1352500 2.8370000 6.5240000     0.0205000 0.0100000 0.0320000    0.0205000 0.0100000 0.0320000    0.0205000 0.0100000 0.0320000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.9532673   0.8729320 0.6406059   0.0000000 0.5500001    1.3397474 0.2090159    0.0695327 0.3673723   1.3397474 0.0695327   5.3770778 1.4782609
2.2310000 12.0000000      0.2084500 2.4210000 2.2400000 0.4000000   0.2405998 0.1073472    37 0    0.1675400 0.1304800 0.2084500   0.1675400 0.1304800 0.2084500   0.1675400 0.1304800 0.2084500    0.0650218 0.0000000 0.1073472    0.0650218 0.0000000 0.1073472    0.0650218 0.0000000 0.1073472    0.7476559 0.5538498 1.0000000   0.7476559 0.5538498 1.0000000   0.7476559 0.5538498 1.0000000    3.7924000 2.4210000 6.5240000    3.7924000 2.4210000 6.5240000    3.7924000 2.4210000 6.5240000     0.0236000 0.0100000 0.0360000    0.0236000 0.0100000 0.0360000    0.0236000 0.0100000 0.0360000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       7.5600173   0.8769164 0.5538498   0.0000000 0.4479554    1.0872611 0.2088288    0.0756002 0.3430127   1.0872611 0.0756002   5.4956003 1.0882353
2.2410000 12.0000000      0.2376600 2.6230000 2.2400000 0.4000000   0.2110269 0.1146931    37 0    0.1792267 0.1304800 0.2376600   0.1792267 0.1304800 0.2376600   0.1792267 0.1304800 0.2376600    0.0733003 0.0000000 0.1146931    0.0733003 0.0000000 0.1146931    0.0733003 0.0000000 0.1146931    0.7040096 0.4857780 1.0000000   0.7040096 0.4857780 1.0000000   0.7040096 0.4857780 1.0000000    3.5975000 2.4210000 6.5240000    3.5975000 2.4210000 6.5240000    3.5975000 2.4210000 6.5240000     0.0258333 0.0100000 0.0370000    0.0258333 0.0100000 0.0370000    0.0258333 0.0100000 0.0370000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.3362579   0.8757038 0.4857780   0.0000000 0.5482592    1.1026771 0.2302707    0.0833626 0.3197069   1.1026771 0.0833626   5.8608101 1.0000000
2.2510000 12.0000000      0.2809600 3.3290000 2.3200000 0.4000000   0.1785102 0.1125697    37 0    0.1937600 0.1304800 0.2809600   0.1937600 0.1304800 0.2809600   0.1937600 0.1304800 0.2809600    0.0789103 0.0000000 0.1146931    0.0789103 0.0000000 0.1146931    0.0789103 0.0000000 0.1146931    0.6621386 0.4109126 1.0000000   0.6621386 0.4109126 1.0000000   0.6621386 0.4109126 1.0000000    3.5591429 2.4210000 6.5240000    3.5591429 2.4210000 6.5240000    3.5591429 2.4210000 6.5240000     0.0272857 0.0100000 0.0370000    0.0272857 0.0100000 0.0370000    0.0272857 0.0100000 0.0370000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.7349211   0.8728454 0.4109126   0.0000000 0.5000497    1.0478228 0.2412829    0.0873492 0.3038407   1.0478228 0.0873492   5.4430827 1.0000000
2.2610000 12.0000000      0.2932100 1.2480000 2.3200000 0.4000000   0.1802960 0.1143918    18 3    0.2061913 0.1304800 0.2932100   0.2061913 0.1304800 0.2932100   0.2061913 0.1304800 0.2932100    0.0833455 0.0000000 0.1146931    0.0833455 0.0000000 0.1146931    0.0833455 0.0000000 0.1146931    0.6285894 0.3937451 1.0000000   0.6285894 0.3937451 1.0000000   0.6285894 0.3937451 1.0000000    3.2702500 1.2480000 6.5240000    3.2702500 1.2480000 6.5240000    3.2702500 1.2480000 6.5240000     0.0287500 0.0100000 0.0390000    0.0287500 0.0100000 0.0390000    0.0287500 0.0100000 0.0390000       0.0087500 0.0000000 0.0700000    0.0087500 0.0000000 0.0700000    0.0087500 0.0000000 0.0700000                       8.2006152   0.8729320 0.3937451   0.0097295 0.0500000    1.0502178 0.3606071    0.0917357 0.2939622   1.0502178 0.0917357   3.5709865 0.7027027
2.2710000 12.0000000      0.3019000 1.2400000 2.3200000 0.4000000   0.1795933 0.1085249    18 3    0.2168256 0.1304800 0.3019000   0.2168256 0.1304800 0.3019000   0.2168256 0.1304800 0.3019000    0.0861432 0.0000000 0.1146931    0.0861432 0.0000000 0.1146931    0.0861432 0.0000000 0.1146931    0.6012363 0.3824114 1.0000000   0.6012363 0.3824114 1.0000000   0.6012363 0.3824114 1.0000000    3.0446667 1.2400000 6.5240000    3.0446667 1.2400000 6.5240000    3.0446667 1.2400000 6.5240000     0.0301111 0.0100000 0.0410000    0.0301111 0.0100000 0.0410000    0.0301111 0.0100000 0.0410000       0.0155556 0.0000000 0.0700000    0.0155556 0.0000000 0.0700000    0.0155556 0.0000000 0.0700000                       8.4017282   0.8734517 0.3824114   0.0086488 0.0000000    1.0101424 0.4304944    0.0926661 0.2928987   1.0101424 0.0926661   3.7712684 0.8461538
2.2820000 12.0000000      0.3030000 0.6120000 2.3200000 0.4000000   0.1968411 0.1034432    18 3    0.2254430 0.1304800 0.3030000   0.2254430 0.1304800 0.3030000   0.2254430 0.1304800 0.3030000    0.0878732 0.0000000 0.1146931    0.0878732 0.0000000 0.1146931    0.0878732 0.0000000 0.1146931    0.5792150 0.3810231 1.0000000   0.5792150 0.3810231 1.0000000   0.5792150 0.3810231 1.0000000    2.8014000 0.6120000 6.5240000    2.8014000 0.6120000 6.5240000    2.8014000 0.6120000 6.5240000     0.0316000 0.0100000 0.0450000    0.0316000 0.0100000 0.0450000    0.0316000 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0210000 0.0000000 0.0700000    0.0210000 0.0000000 0.0700000                       8.4515106   0.8739714 0.3810231   0.0077843 0.0000000    0.9960425 0.5261599    0.0922994 0.2958741   1.0000000 0.0926661   3.8946507 0.8181818
2.2920000 12.0000000      0.2780100 1.0980000 2.2800000 0.4000000   0.0877639 0.0856920    18 0    0.2401960 0.1588600 0.3030000   0.2302218 0.1304800 0.3030000   0.2302218 0.1304800 0.3030000    0.0964424 0.0478999 0.1146931    0.0876749 0.0000000 0.1146931    0.0876749 0.0000000 0.1146931    0.5207422 0.3810231 0.8170831   0.5643111 0.3810231 1.0000000   0.5643111 0.3810231 1.0000000    2.2588000 0.6120000 3.7180000    2.6465455 0.6120000 6.5240000    2.6465455 0.6120000 6.5240000     0.0324000 0.0170000 0.0450000    0.0303636 0.0100000 0.0450000    0.0303636 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0190909 0.0000000 0.0700000    0.0190909 0.0000000 0.0700000                       8.8918626   0.8731052 0.4152728   0.0070731 1.9496133    1.0400036 0.5450426    0.0959917 0.2555798   1.0358878 0.0959917   4.8294894 1.0000000
2.3020000 12.0000000      0.2344500 1.9170000 2.2400000 0.4000000   0.1040695 0.0665972    18 0    0.2476720 0.1588600 0.3030000   0.2305742 0.1304800 0.3030000   0.2305742 0.1304800 0.3030000    0.0983121 0.0665972 0.1146931    0.0859184 0.0000000 0.1146931    0.0859184 0.0000000 0.1146931    0.4882768 0.3810231 0.7267405   0.5583210 0.3810231 1.0000000   0.5583210 0.3810231 1.0000000    2.1043000 0.6120000 3.7180000    2.5857500 0.6120000 6.5240000    2.5857500 0.6120000 6.5240000     0.0324000 0.0170000 0.0450000    0.0292500 0.0100000 0.0450000    0.0292500 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0175000 0.0000000 0.0700000    0.0175000 0.0000000 0.0700000                       8.9831603   0.8748376 0.4924291   0.0064827 0.4490198    1.0033607 0.5468743    0.0963143 0.2306751   1.0033607 0.0963143   5.9391059 1.0000000
2.3120000 12.0000000      0.1869000 2.4290000 2.2000000 0.4000000   0.1232892 0.1019115    17 0    0.2504760 0.1802200 0.3030000   0.2272146 0.1304800 0.3030000   0.2272146 0.1304800 0.3030000    0.1004759 0.0665972 0.1146931    0.0871486 0.0000000 0.1146931    0.0871486 0.0000000 0.1146931    0.4773738 0.3810231 0.6406059   0.5628893 0.3810231 1.0000000   0.5628893 0.3810231 1.0000000    1.9754000 0.6120000 3.3290000    2.5736923 0.6120000 6.5240000    2.5736923 0.6120000 6.5240000     0.0318000 0.0170000 0.0450000    0.0283077 0.0100000 0.0450000    0.0283077 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0161538 0.0000000 0.0700000    0.0161538 0.0000000 0.0700000                       9.4035024   0.8730186 0.6177100   0.0059840 0.6499356    1.0384655 0.6013165    0.1000191 0.2024823   1.0384655 0.1000191   8.3143923 0.9444444
2.3220000 12.0000000      0.1713800 0.9340000 2.2000000 0.4000000   0.1344536 0.1040506    17 0    0.2495920 0.1713800 0.3030000   0.2232264 0.1304800 0.3030000   0.2232264 0.1304800 0.3030000    0.1019221 0.0665972 0.1146931    0.0883559 0.0000000 0.1146931    0.0883559 0.0000000 0.1146931    0.4806781 0.3810231 0.6736492   0.5708008 0.3810231 1.0000000   0.5708008 0.3810231 1.0000000    1.7851000 0.6120000 3.3290000    2.4565714 0.6120000 6.5240000    2.4565714 0.6120000 6.5240000     0.0303000 0.0170000 0.0450000    0.0275000 0.0100000 0.0450000    0.0275000 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0150000 0.0000000 0.0700000    0.0150000 0.0000000 0.0700000                       9.4460771   0.8731919 0.6736492   0.0055565 0.4498661    0.9999822 0.6013165    0.1000173 0.1848097   1.0000000 0.1000191   9.2439249 1.0000000
2.3330000 12.0000000      0.1665000 0.5260000 2.2000000 0.4000000   0.1383983 0.1169002    17 0    0.2453970 0.1665000 0.3030000   0.2194447 0.1304800 0.3030000   0.2194447 0.1304800 0.3030000    0.1028774 0.0665972 0.1169002    0.0902589 0.0000000 0.1169002    0.0902589 0.0000000 0.1169002    0.4946325 0.3810231 0.6933934   0.5789736 0.3810231 1.0000000   0.5789736 0.3810231 1.0000000    1.5956000 0.5260000 3.3290000    2.3278667 0.5260000 6.5240000    2.3278667 0.5260000 6.5240000     0.0283000 0.0160000 0.0450000    0.0267333 0.0100000 0.0450000    0.0267333 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0140000 0.0000000 0.0700000    0.0140000 0.0000000 0.0700000                       9.6310822   0.8736249 0.6933934   0.0051860 0.5495638    1.0147925 0.6102006    0.1014968 0.1683420   1.0147744 0.1014968   9.9961074 1.0000000
2.3430000 12.0000000      0.1641800 0.6330000 2.2000000 0.4000000   0.1403529 0.1154454    17 0    0.2380490 0.1641800 0.3030000   0.2159906 0.1304800 0.3030000   0.2159906 0.1304800 0.3030000    0.1029527 0.0665972 0.1169002    0.0918330 0.0000000 0.1169002    0.0918330 0.0000000 0.1169002    0.5163738 0.3810231 0.7031916   0.5867372 0.3810231 1.0000000   0.5867372 0.3810231 1.0000000    1.3966000 0.5260000 3.3290000    2.2219375 0.5260000 6.5240000    2.2219375 0.5260000 6.5240000     0.0262000 0.0160000 0.0450000    0.0260625 0.0100000 0.0450000    0.0260625 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0131250 0.0000000 0.0700000    0.0131250 0.0000000 0.0700000                       9.7261925   0.8734517 0.7031916   0.0048631 0.4997025    1.0061897 0.6139776    0.1021250 0.1543961   1.0061897 0.1021250   10.4227936 1.0000000
2.3530000 12.0000000      0.1681800 0.8490000 2.2000000 0.4000000   0.1370168 0.1033318    17 0    0.2267710 0.1641800 0.3030000   0.2131782 0.1304800 0.3030000   0.2131782 0.1304800 0.3030000    0.1020289 0.0665972 0.1169002    0.0925094 0.0000000 0.1169002    0.0925094 0.0000000 0.1169002    0.5439293 0.3810231 0.7031916   0.5926037 0.3810231 1.0000000   0.5926037 0.3810231 1.0000000    1.1486000 0.5260000 2.4290000    2.1411765 0.5260000 6.5240000    2.1411765 0.5260000 6.5240000     0.0242000 0.0160000 0.0450000    0.0254706 0.0100000 0.0450000    0.0254706 0.0100000 0.0450000       0.0210000 0.0000000 0.0700000    0.0123529 0.0000000 0.0700000    0.0123529 0.0000000 0.0700000                       9.7439632   0.8737982 0.6864669   0.0045777 0.4495540    0.9989455 0.6139776    0.1020173 0.1432509   1.0000000 0.1021250   10.2771461 1.0000000
2.3630000 12.0000000      0.1653900 0.6550000 2.2000000 0.4000000   0.1311314 0.1057245    16 0    0.2139890 0.1641800 0.3030000   0.2105233 0.1304800 0.3030000   0.2105233 0.1304800 0.3030000    0.1011621 0.0665972 0.1169002    0.0932436 0.0000000 0.1169002    0.0932436 0.0000000 0.1169002    0.5743595 0.3810231 0.7031916   0.5984616 0.3810231 1.0000000   0.5984616 0.3810231 1.0000000    1.0893000 0.5260000 2.4290000    2.0586111 0.5260000 6.5240000    2.0586111 0.5260000 6.5240000     0.0218000 0.0150000 0.0450000    0.0248889 0.0100000 0.0450000    0.0248889 0.0100000 0.0450000       0.0140000 0.0000000 0.0700000    0.0116667 0.0000000 0.0700000    0.0116667 0.0000000 0.0700000                       9.9467619   0.8719792 0.6980470   0.0043247 0.6006557    1.0173987 0.6630013    0.1037923 0.1318251   1.0163258 0.1037923   10.9702201 0.9411765
2.3730000 12.0000000      0.1643800 0.4920000 2.2000000 0.4000000   0.1319330 0.1114586    16 0    0.2002370 0.1641800 0.3030000   0.2080947 0.1304800 0.3030000   0.2080947 0.1304800 0.3030000    0.1014555 0.0665972 0.1169002    0.0942023 0.0000000 0.1169002    0.0942023 0.0000000 0.1169002    0.6063519 0.3810231 0.7031916   0.6039287 0.3810231 1.0000000   0.6039287 0.3810231 1.0000000    1.0145000 0.4920000 2.4290000    1.9761579 0.4920000 6.5240000    1.9761579 0.4920000 6.5240000     0.0193000 0.0150000 0.0450000    0.0244211 0.0100000 0.0450000    0.0244211 0.0100000 0.0450000       0.0070000 0.0000000 0.0700000    0.0110526 0.0000000 0.0700000    0.0110526 0.0000000 0.0700000                       9.8939305   0.8721524 0.7023361   0.0040981 0.4003576    0.9927267 0.6630013    0.1030374 0.1234604   1.0000000 0.1037923   10.9677315 1.0000000
2.3830000 12.0000000      0.1591500 0.5470000 2.1600000 0.4000000   0.1362717 0.0983972    16 0    0.1858520 0.1591500 0.2780100   0.2056475 0.1304800 0.3030000   0.2056475 0.1304800 0.3030000    0.1009509 0.0665972 0.1169002    0.0944120 0.0000000 0.1169002    0.0944120 0.0000000 0.1169002    0.6407912 0.4152728 0.7254163   0.6100031 0.3810231 1.0000000   0.6100031 0.3810231 1.0000000    1.0080000 0.4920000 2.4290000    1.9047000 0.4920000 6.5240000    1.9047000 0.4920000 6.5240000     0.0164000 0.0150000 0.0180000    0.0240000 0.0100000 0.0450000    0.0240000 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0105000 0.0000000 0.0700000    0.0105000 0.0000000 0.0700000                       9.9571279   0.8718060 0.7254163   0.0038938 0.5006459    1.0041514 0.6630013    0.1034651 0.1154947   1.0000000 0.1037923   11.5287922 1.0000000
2.3930000 12.0000000      0.1558500 0.6070000 2.1600000 0.4000000   0.1391570 0.1181590    16 0    0.1736360 0.1558500 0.2344500   0.2032762 0.1304800 0.3030000   0.2032762 0.1304800 0.3030000    0.1041976 0.0665972 0.1181590    0.0955428 0.0000000 0.1181590    0.0955428 0.0000000 0.1181590    0.6733416 0.4924291 0.7407764   0.6162304 0.3810231 1.0000000   0.6162304 0.3810231 1.0000000    0.9589000 0.4920000 2.4290000    1.8429048 0.4920000 6.5240000    1.8429048 0.4920000 6.5240000     0.0161000 0.0150000 0.0170000    0.0235714 0.0100000 0.0450000    0.0235714 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0100000 0.0000000 0.0700000    0.0100000 0.0000000 0.0700000                       10.1187307   0.8743179 0.7407764   0.0037084 0.5990490    1.0138270 0.6700499    0.1048957 0.1077269   1.0106313 0.1048957   12.2204060 1.0000000
2.4030000 12.0000000      0.1536700 0.6360000 2.1600000 0.4000000   0.1411310 0.1135276    16 0    0.1655580 0.1536700 0.1869000   0.2010214 0.1304800 0.3030000   0.2010214 0.1304800 0.3030000    0.1088906 0.0983972 0.1181590    0.0963603 0.0000000 0.1181590    0.0963603 0.0000000 0.1181590    0.6992272 0.6177100 0.7512852   0.6223693 0.3810231 1.0000000   0.6223693 0.3810231 1.0000000    0.8308000 0.4920000 2.4290000    1.7880455 0.4920000 6.5240000    1.7880455 0.4920000 6.5240000     0.0160000 0.0150000 0.0170000    0.0232273 0.0100000 0.0450000    0.0232273 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0095455 0.0000000 0.0700000    0.0095455 0.0000000 0.0700000                       10.1660055   0.8720658 0.7512852   0.0035404 0.5004967    1.0029049 0.6719963    0.1052005 0.1010725   1.0029049 0.1052005   12.5572456 1.0000000
2.4140000 12.0000000      0.1573200 0.9120000 2.1600000 0.4000000   0.1378546 0.1057802    16 0    0.1626000 0.1536700 0.1713800   0.1991213 0.1304800 0.3030000   0.1991213 0.1304800 0.3030000    0.1092775 0.0983972 0.1181590    0.0967699 0.0000000 0.1181590    0.0967699 0.0000000 0.1181590    0.7108417 0.6736492 0.7512852   0.6272164 0.3810231 1.0000000   0.6272164 0.3810231 1.0000000    0.6791000 0.4920000 0.9340000    1.7499565 0.4920000 6.5240000    1.7499565 0.4920000 6.5240000     0.0159000 0.0150000 0.0170000    0.0229130 0.0100000 0.0450000    0.0229130 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0091304 0.0000000 0.0700000    0.0091304 0.0000000 0.0700000                       10.1118925   0.8740580 0.7338546   0.0033868 0.3994847    0.9933957 0.6719963    0.1045057 0.0963529   1.0000000 0.1052005   12.1692153 1.0000000
