2.1900000 12.0000000      0.1198000 5.9900000 2.1200000 0.4000000   0.1885810 0.0000000    2147483647 0    0.1198000 0.1198000 0.1198000   0.1198000 0.1198000 0.1198000   0.1198000 0.1198000 0.1198000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000    5.9900000 5.9900000 5.9900000    5.9900000 5.9900000 5.9900000    5.9900000 5.9900000 5.9900000     0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       1.1218592   0.8425710 1.0000000   0.0000000 0.0000000    1.1218592 0.1189790    0.0112186 1.0202312   1.1218592 0.0112186   0.2185014 1.0000000
2.2010000 12.0000000      0.1452500 4.2560000 2.1600000 0.4000000   0.2488619 0.0362962    2147483647 0    0.1325250 0.1198000 0.1452500   0.1325250 0.1198000 0.1452500   0.1325250 0.1198000 0.1452500    0.0181481 0.0000000 0.0362962    0.0181481 0.0000000 0.0362962    0.0181481 0.0000000 0.0362962    0.9123924 0.8247849 1.0000000   0.9123924 0.8247849 1.0000000   0.9123924 0.8247849 1.0000000    5.1230000 4.2560000 5.9900000    5.1230000 4.2560000 5.9900000    5.1230000 4.2560000 5.9900000     0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       3.8992061   0.8409850 0.8247849   0.0000000 0.4834751    3.4756645 0.2584570    0.0389921 0.5962838   3.4756645 0.0389921   2.6395500 1.6000000
2.2110000 12.0000000      0.1461100 2.9490000 2.1600000 0.4000000   0.4020134 0.0937781    2147483647 0    0.1370533 0.1198000 0.1461100   0.1370533 0.1198000 0.1461100   0.1370533 0.1198000 0.1461100    0.0433581 0.0000000 0.0937781    0.0433581 0.0000000 0.0937781    0.0433581 0.0000000 0.0937781    0.8815717 0.8199302 1.0000000   0.8815717 0.8199302 1.0000000   0.8815717 0.8199302 1.0000000    4.3983333 2.9490000 5.9900000    4.3983333 2.9490000 5.9900000    4.3983333 2.9490000 5.9900000     0.0166667 0.0100000 0.0240000    0.0166667 0.0100000 0.0240000    0.0166667 0.0100000 0.0240000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.3106145   0.8434057 0.8199302   0.0000000 0.5555557    1.6184358 0.2574130    0.0631061 0.4187367   1.6184358 0.0631061   6.9138638 1.6250000
2.2210000 12.0000000      0.1606900 2.0840000 2.2000000 0.4000000   0.4780185 0.0973447    2147483647 0    0.1429625 0.1198000 0.1606900   0.1429625 0.1198000 0.1606900   0.1429625 0.1198000 0.1606900    0.0568548 0.0000000 0.0973447    0.0568548 0.0000000 0.0973447    0.0568548 0.0000000 0.0973447    0.8475625 0.7455349 1.0000000   0.8475625 0.7455349 1.0000000   0.8475625 0.7455349 1.0000000    3.8197500 2.0840000 5.9900000    3.8197500 2.0840000 5.9900000    3.8197500 2.0840000 5.9900000     0.0210000 0.0100000 0.0340000    0.0210000 0.0100000 0.0340000    0.0210000 0.0100000 0.0340000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.9542947   0.8405676 0.7455349   0.0000000 0.4444445    1.1019996 0.2169234    0.0695429 0.3633111   1.1019996 0.0695429   6.2596733 1.3076923
2.2310000 12.0000000      0.2021300 2.5950000 2.2400000 0.4000000   0.5029478 0.1118265    2147483647 0    0.1547960 0.1198000 0.2021300   0.1547960 0.1198000 0.2021300   0.1547960 0.1198000 0.2021300    0.0678491 0.0000000 0.1118265    0.0678491 0.0000000 0.1118265    0.0678491 0.0000000 0.1118265    0.7965876 0.5926879 1.0000000   0.7965876 0.5926879 1.0000000   0.7965876 0.5926879 1.0000000    3.5748000 2.0840000 5.9900000    3.5748000 2.0840000 5.9900000    3.5748000 2.0840000 5.9900000     0.0258000 0.0100000 0.0450000    0.0258000 0.0100000 0.0450000    0.0258000 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.0168753   0.8403172 0.5926879   0.0000000 0.5000001    1.1527949 0.1889404    0.0801688 0.3232961   1.1527949 0.0801688   6.6132329 1.3235294
2.2410000 12.0000000      0.2414600 2.3670000 2.2800000 0.4000000   0.5239565 0.1212162    2147483647 0    0.1692400 0.1198000 0.2414600   0.1692400 0.1198000 0.2414600   0.1692400 0.1198000 0.2414600    0.0767436 0.0000000 0.1212162    0.0767436 0.0000000 0.1212162    0.0767436 0.0000000 0.1212162    0.7465144 0.4961484 1.0000000   0.7465144 0.4961484 1.0000000   0.7465144 0.4961484 1.0000000    3.3735000 2.0840000 5.9900000    3.3735000 2.0840000 5.9900000    3.3735000 2.0840000 5.9900000     0.0308333 0.0100000 0.0560000    0.0308333 0.0100000 0.0560000    0.0308333 0.0100000 0.0560000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.7257905   0.8404841 0.4961484   0.0000000 0.4999008    1.0884279 0.1652528    0.0872579 0.3028718   1.0884279 0.0872579   6.5584122 1.2444444
2.2510000 12.0000000      0.2864100 3.8740000 2.3200000 0.4000000   0.4969414 0.1114997    2147483647 1    0.1859786 0.1198000 0.2864100   0.1859786 0.1198000 0.2864100   0.1859786 0.1198000 0.2864100    0.0817088 0.0000000 0.1212162    0.0817088 0.0000000 0.1212162    0.0817088 0.0000000 0.1212162    0.6996240 0.4182815 1.0000000   0.6996240 0.4182815 1.0000000   0.6996240 0.4182815 1.0000000    3.4450000 2.0840000 5.9900000    3.4450000 2.0840000 5.9900000    3.4450000 2.0840000 5.9900000     0.0357143 0.0100000 0.0650000    0.0357143 0.0100000 0.0650000    0.0357143 0.0100000 0.0650000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.9119060   0.8406511 0.4182815   0.0000000 0.3180555    1.0213294 0.1500245    0.0891191 0.3031695   1.0213294 0.0891191   5.7674967 1.1250000
2.2610000 12.0000000      0.3059400 2.2480000 2.3200000 0.4000000   0.2879902 0.1075281    31 3    0.2009738 0.1198000 0.3059400   0.2009738 0.1198000 0.3059400   0.2009738 0.1198000 0.3059400    0.0849362 0.0000000 0.1212162    0.0849362 0.0000000 0.1212162    0.0849362 0.0000000 0.1212162    0.6611185 0.3915800 1.0000000   0.6611185 0.3915800 1.0000000   0.6611185 0.3915800 1.0000000    3.2953750 2.0840000 5.9900000    3.2953750 2.0840000 5.9900000    3.2953750 2.0840000 5.9900000     0.0393750 0.0100000 0.0650000    0.0393750 0.0100000 0.0650000    0.0393750 0.0100000 0.0650000       0.0112500 0.0000000 0.0900000    0.0112500 0.0000000 0.0900000    0.0112500 0.0000000 0.0900000                       7.7978354   0.8414858 0.3915800   0.0125322 0.0000000    1.0156143 0.1919824    0.0905106 0.3206360   1.0156143 0.0905106   2.9118289 0.7936508
2.2720000 12.0000000      0.3156100 1.0240000 2.3200000 0.4000000   0.2791698 0.1093992    31 3    0.2137111 0.1198000 0.3156100   0.2137111 0.1198000 0.3156100   0.2137111 0.1198000 0.3156100    0.0876543 0.0000000 0.1212162    0.0876543 0.0000000 0.1212162    0.0876543 0.0000000 0.1212162    0.6298367 0.3795824 1.0000000   0.6298367 0.3795824 1.0000000   0.6298367 0.3795824 1.0000000    3.0430000 1.0240000 5.9900000    3.0430000 1.0240000 5.9900000    3.0430000 1.0240000 5.9900000     0.0422222 0.0100000 0.0650000    0.0422222 0.0100000 0.0650000    0.0422222 0.0100000 0.0650000       0.0322222 0.0000000 0.2000000    0.0322222 0.0000000 0.2000000    0.0322222 0.0000000 0.2000000                       6.9292263   0.8428214 0.3795824   0.0247472 0.0000000    1.0389889 0.3022237    0.0940395 0.3303686   1.0389889 0.0940395   1.3076214 0.6600000
2.2820000 12.0000000      0.3132000 0.7930000 2.3200000 0.4000000   0.2813112 0.1079063    31 3    0.2236600 0.1198000 0.3156100   0.2236600 0.1198000 0.3156100   0.2236600 0.1198000 0.3156100    0.0896795 0.0000000 0.1212162    0.0896795 0.0000000 0.1212162    0.0896795 0.0000000 0.1212162    0.6051033 0.3795824 1.0000000   0.6051033 0.3795824 1.0000000   0.6051033 0.3795824 1.0000000    2.8180000 0.7930000 5.9900000    2.8180000 0.7930000 5.9900000    2.8180000 0.7930000 5.9900000     0.0445000 0.0100000 0.0650000    0.0445000 0.0100000 0.0650000    0.0445000 0.0100000 0.0650000       0.0600000 0.0000000 0.3100000    0.0600000 0.0000000 0.3100000    0.0600000 0.0000000 0.3100000                       6.1229759   0.8433222 0.3825032   0.0345113 0.0000000    1.0180943 0.4615383    0.0957411 0.3229278   1.0180943 0.0957411   0.4740616 0.6666667
2.2920000 12.0000000      0.2766700 1.4490000 2.2800000 0.4000000   0.2596641 0.0813323    31 3    0.2393470 0.1452500 0.3156100   0.2284791 0.1198000 0.3156100   0.2284791 0.1198000 0.3156100    0.0978127 0.0362962 0.1212162    0.0889207 0.0000000 0.1212162    0.0889207 0.0000000 0.1212162    0.5484040 0.3795824 0.8247849   0.5894582 0.3795824 1.0000000   0.5894582 0.3795824 1.0000000    2.3639000 0.7930000 4.2560000    2.6935455 0.7930000 5.9900000    2.6935455 0.7930000 5.9900000     0.0489000 0.0160000 0.0650000    0.0453636 0.0100000 0.0650000    0.0453636 0.0100000 0.0650000       0.0820000 0.0000000 0.3100000    0.0745455 0.0000000 0.3100000    0.0745455 0.0000000 0.3100000                       6.6755849   0.8425710 0.4330068   0.0313550 0.9066594    1.0247521 0.3356507    0.0981109 0.2874704   1.0247521 0.0981109   0.9421046 1.4090909
