2.2030000 12.0000000      0.1305300 6.5260000 2.1600000 0.4000000   0.1730790 0.0000000    2147483647 0    0.1305300 0.1305300 0.1305300   0.1305300 0.1305300 0.1305300   0.1305300 0.1305300 0.1305300    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000    6.5260000 6.5260000 6.5260000    6.5260000 6.5260000 6.5260000    6.5260000 6.5260000 6.5260000     0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       1.1221935   0.7730790 1.0000000   0.0000000 0.0000000    1.1221935 0.1296742    0.0112219 1.0202312   1.1221935 0.0112219   0.2186316 1.0000000
2.2130000 12.0000000      0.1623300 3.8940000 2.2000000 0.4000000   0.2644210 0.0507507    2147483647 0    0.1464300 0.1305300 0.1623300   0.1464300 0.1305300 0.1623300   0.1464300 0.1305300 0.1623300    0.0253754 0.0000000 0.0507507    0.0253754 0.0000000 0.0507507    0.0253754 0.0000000 0.0507507    0.9020514 0.8041028 1.0000000   0.9020514 0.8041028 1.0000000   0.9020514 0.8041028 1.0000000    5.2100000 3.8940000 6.5260000    5.2100000 3.8940000 6.5260000    5.2100000 3.8940000 6.5260000     0.0140000 0.0100000 0.0180000    0.0140000 0.0100000 0.0180000    0.0140000 0.0100000 0.0180000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       5.5620661   0.7743048 0.8041028   0.0000000 0.5177472    4.9564233 0.3382737    0.0556207 0.5223549   4.9564233 0.0556207   5.3709339 1.9000000
2.2230000 12.0000000      0.1524600 2.1110000 2.1600000 0.4000000   0.3852730 0.0938986    2147483647 0    0.1484400 0.1305300 0.1623300   0.1484400 0.1305300 0.1623300   0.1484400 0.1305300 0.1623300    0.0482164 0.0000000 0.0938986    0.0482164 0.0000000 0.0938986    0.0482164 0.0000000 0.0938986    0.8730454 0.8041028 1.0000000   0.8730454 0.8041028 1.0000000   0.8730454 0.8041028 1.0000000    4.1770000 2.1110000 6.5260000    4.1770000 2.1110000 6.5260000    4.1770000 2.1110000 6.5260000     0.0180000 0.0100000 0.0260000    0.0180000 0.0100000 0.0260000    0.0180000 0.0100000 0.0260000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.3052272   0.8101561 0.8150335   0.0000000 0.4134009    1.1336124 0.2667682    0.0630523 0.4306045   1.1336124 0.0630523   6.9020643 1.3684211
2.2340000 12.0000000      0.1744300 2.5510000 2.2000000 0.4000000   0.4662483 0.0953343    2147483647 0    0.1549375 0.1305300 0.1744300   0.1549375 0.1305300 0.1744300   0.1549375 0.1305300 0.1744300    0.0599959 0.0000000 0.0953343    0.0599959 0.0000000 0.0953343    0.0599959 0.0000000 0.0953343    0.8328784 0.7123775 1.0000000   0.8328784 0.7123775 1.0000000   0.8328784 0.7123775 1.0000000    3.7705000 2.1110000 6.5260000    3.7705000 2.1110000 6.5260000    3.7705000 2.1110000 6.5260000     0.0225000 0.0100000 0.0360000    0.0225000 0.0100000 0.0360000    0.0225000 0.0100000 0.0360000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       7.5198974   0.8098342 0.7123775   0.0000000 0.5000000    1.1926450 0.2297820    0.0751990 0.3640677   1.1926450 0.0751990   6.9937728 1.3846154
2.2440000 12.0000000      0.2015900 2.4410000 2.2400000 0.4000000   0.5042888 0.1094862    2147483647 0    0.1642680 0.1305300 0.2015900   0.1642680 0.1305300 0.2015900   0.1642680 0.1305300 0.2015900    0.0698940 0.0000000 0.1094862    0.0698940 0.0000000 0.1094862    0.0698940 0.0000000 0.1094862    0.7895827 0.6163996 1.0000000   0.7895827 0.6163996 1.0000000   0.7895827 0.6163996 1.0000000    3.5046000 2.1110000 6.5260000    3.5046000 2.1110000 6.5260000    3.5046000 2.1110000 6.5260000     0.0270000 0.0100000 0.0450000    0.0270000 0.0100000 0.0450000    0.0270000 0.0100000 0.0450000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.0273199   0.8103976 0.6163996   0.0000000 0.4496872    1.0674773 0.1962297    0.0802732 0.3383387   1.0674773 0.0802732   6.8957423 1.2500000
2.2540000 12.0000000      0.2383700 3.0520000 2.2400000 0.4000000   0.5212682 0.1107692    2147483647 0    0.1766183 0.1305300 0.2383700   0.1766183 0.1305300 0.2383700   0.1766183 0.1305300 0.2383700    0.0767065 0.0000000 0.1107692    0.0767065 0.0000000 0.1107692    0.0767065 0.0000000 0.1107692    0.7448673 0.5212904 1.0000000   0.7448673 0.5212904 1.0000000   0.7448673 0.5212904 1.0000000    3.4291667 2.1110000 6.5260000    3.4291667 2.1110000 6.5260000    3.4291667 2.1110000 6.5260000     0.0316667 0.0100000 0.0550000    0.0316667 0.0100000 0.0550000    0.0316667 0.0100000 0.0550000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.5498313   0.8103171 0.5212904   0.0000000 0.4997021    1.0650916 0.1710021    0.0854983 0.3172935   1.0650916 0.0854983   6.6156476 1.2222222
2.2640000 12.0000000      0.2929200 2.8650000 2.3200000 0.4000000   0.5167389 0.1126149    2147483647 0    0.1932329 0.1305300 0.2929200   0.1932329 0.1305300 0.2929200   0.1932329 0.1305300 0.2929200    0.0818363 0.0000000 0.1126149    0.0818363 0.0000000 0.1126149    0.0818363 0.0000000 0.1126149    0.6990593 0.4242114 1.0000000   0.6990593 0.4242114 1.0000000   0.6990593 0.4242114 1.0000000    3.3485714 2.1110000 6.5260000    3.3485714 2.1110000 6.5260000    3.3485714 2.1110000 6.5260000     0.0364286 0.0100000 0.0650000    0.0364286 0.0100000 0.0650000    0.0364286 0.0100000 0.0650000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.2378670   0.8113633 0.4242114   0.0000000 0.5454547    1.0804736 0.1516714    0.0923787 0.2990801   1.0804736 0.0923787   6.2849705 1.2181818
2.2740000 12.0000000      0.3216100 4.2350000 2.3600000 0.4000000   0.5198246 0.1131800    2147483647 0    0.2092800 0.1305300 0.3216100   0.2092800 0.1305300 0.3216100   0.2092800 0.1305300 0.3216100    0.0857542 0.0000000 0.1131800    0.0857542 0.0000000 0.1131800    0.0857542 0.0000000 0.1131800    0.6599730 0.3863686 1.0000000   0.6599730 0.3863686 1.0000000   0.6599730 0.3863686 1.0000000    3.4593750 2.1110000 6.5260000    3.4593750 2.1110000 6.5260000    3.4593750 2.1110000 6.5260000     0.0408750 0.0100000 0.0720000    0.0408750 0.0100000 0.0720000    0.0408750 0.0100000 0.0720000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.0558591   0.8108804 0.3863686   0.0000000 0.3183714    0.9802976 0.1373241    0.0905586 0.3009877   1.0000000 0.0923787   5.5009619 1.1044776
2.2840000 12.0000000      0.3672200 5.8050000 2.4000000 0.4000000   0.2657710 0.1141492    52 0    0.2268289 0.1305300 0.3672200   0.2268289 0.1305300 0.3672200   0.2268289 0.1305300 0.3672200    0.0889092 0.0000000 0.1141492    0.0889092 0.0000000 0.1141492    0.0889092 0.0000000 0.1141492    0.6242404 0.3383803 1.0000000   0.6242404 0.3383803 1.0000000   0.6242404 0.3383803 1.0000000    3.7200000 2.1110000 6.5260000    3.7200000 2.1110000 6.5260000    3.7200000 2.1110000 6.5260000     0.0443333 0.0100000 0.0720000    0.0443333 0.0100000 0.0720000    0.0443333 0.0100000 0.0720000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.5339523   0.8110414 0.3383803   0.0000000 0.5456712    1.0527938 0.2016863    0.0953395 0.2999483   1.0320513 0.0953395   5.3398430 0.7027027
2.2940000 12.0000000      0.4358800 5.6760000 2.4400000 0.4000000   0.1896984 0.1133781    52 0    0.2477340 0.1305300 0.4358800   0.2477340 0.1305300 0.4358800   0.2477340 0.1305300 0.4358800    0.0913561 0.0000000 0.1141492    0.0913561 0.0000000 0.1141492    0.0913561 0.0000000 0.1141492    0.5903242 0.2850785 1.0000000   0.5903242 0.2850785 1.0000000   0.5903242 0.2850785 1.0000000    3.9156000 2.1110000 6.5260000    3.9156000 2.1110000 6.5260000    3.9156000 2.1110000 6.5260000     0.0460000 0.0100000 0.0720000    0.0460000 0.0100000 0.0720000    0.0460000 0.0100000 0.0720000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.8048785   0.8112023 0.2850785   0.0000000 0.5000993    1.0284170 0.2074176    0.0980488 0.3112278   1.0284170 0.0980488   4.7580210 1.0000000
2.3050000 12.0000000      0.4858000 3.9250000 2.5200000 0.4000000   0.1506730 0.1158998    26 3    0.2832610 0.1524600 0.4858000   0.2693764 0.1305300 0.4858000   0.2693764 0.1305300 0.4858000    0.1029461 0.0507507 0.1158998    0.0935874 0.0000000 0.1158998    0.0935874 0.0000000 0.1158998    0.5159027 0.2557843 0.8150335   0.5599115 0.2557843 1.0000000   0.5599115 0.2557843 1.0000000    3.6555000 2.1110000 5.8050000    3.9164545 2.1110000 6.5260000    3.9164545 2.1110000 6.5260000     0.0504000 0.0180000 0.0720000    0.0467273 0.0100000 0.0720000    0.0467273 0.0100000 0.0720000       0.0020000 0.0000000 0.0200000    0.0018182 0.0000000 0.0200000    0.0018182 0.0000000 0.0200000                       9.7190794   0.8113633 0.2557843   0.0020248 0.3181819    1.0119004 0.2182814    0.0992156 0.3140195   1.0119004 0.0992156   4.0217480 0.9615385
