2.2010000 12.0000000      0.1345800 6.7290000 2.1600000 0.4000000   0.1678704 0.0000000    2147483647 0    0.1345800 0.1345800 0.1345800   0.1345800 0.1345800 0.1345800   0.1345800 0.1345800 0.1345800    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000   1.0000000 1.0000000 1.0000000    6.7290000 6.7290000 6.7290000    6.7290000 6.7290000 6.7290000    6.7290000 6.7290000 6.7290000     0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000    0.0100000 0.0100000 0.0100000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       1.1205238   0.7500372 1.0000000   0.0000000 0.0000000    1.1205238 0.1334987    0.0112052 1.0202312   1.1205238 0.0112052   0.2179815 1.0000000
2.2110000 12.0000000      0.1509600 3.3780000 2.1600000 0.4000000   0.2394350 0.0377162    2147483647 0    0.1427700 0.1345800 0.1509600   0.1427700 0.1345800 0.1509600   0.1427700 0.1345800 0.1509600    0.0188581 0.0000000 0.0377162    0.0188581 0.0000000 0.0377162    0.0188581 0.0000000 0.0377162    0.9457472 0.8914944 1.0000000   0.9457472 0.8914944 1.0000000   0.9457472 0.8914944 1.0000000    5.0535000 3.3780000 6.7290000    5.0535000 3.3780000 6.7290000    5.0535000 3.3780000 6.7290000     0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000    0.0130000 0.0100000 0.0160000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       3.9034408   0.7498142 0.8914944   0.0000000 0.4834750    3.4835859 0.2906588    0.0390344 0.5962838   3.4835859 0.0390344   2.6452865 1.6000000
2.2210000 12.0000000      0.1585800 2.6670000 2.1600000 0.4000000   0.3703869 0.0917169    2147483647 0    0.1480400 0.1345800 0.1585800   0.1480400 0.1345800 0.1585800   0.1480400 0.1345800 0.1585800    0.0431443 0.0000000 0.0917169    0.0431443 0.0000000 0.0917169    0.0431443 0.0000000 0.0917169    0.9133838 0.8486568 1.0000000   0.9133838 0.8486568 1.0000000   0.9133838 0.8486568 1.0000000    4.2580000 2.6670000 6.7290000    4.2580000 2.6670000 6.7290000    4.2580000 2.6670000 6.7290000     0.0166667 0.0100000 0.0240000    0.0166667 0.0100000 0.0240000    0.0166667 0.0100000 0.0240000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.3172577   0.7501858 0.8486568   0.0000000 0.5555557    1.6183818 0.2894750    0.0631726 0.4187367   1.6183818 0.0631726   6.9284280 1.6250000
2.2310000 12.0000000      0.1716400 2.1910000 2.2000000 0.4000000   0.4475097 0.0920928    2147483647 0    0.1539400 0.1345800 0.1716400   0.1539400 0.1345800 0.1716400   0.1539400 0.1345800 0.1716400    0.0553815 0.0000000 0.0920928    0.0553815 0.0000000 0.0920928    0.0553815 0.0000000 0.0920928    0.8810586 0.7840830 1.0000000   0.8810586 0.7840830 1.0000000   0.8810586 0.7840830 1.0000000    3.7412500 2.1910000 6.7290000    3.7412500 2.1910000 6.7290000    3.7412500 2.1910000 6.7290000     0.0210000 0.0100000 0.0340000    0.0210000 0.0100000 0.0340000    0.0210000 0.0100000 0.0340000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       6.9652723   0.7503344 0.7840830   0.0000000 0.4443565    1.1025785 0.2440703    0.0696527 0.3633111   1.1025785 0.0696527   6.6041318 1.3076923
2.2410000 12.0000000      0.1944700 1.9760000 2.2000000 0.4000000   0.5227747 0.1138762    2147483647 0    0.1620460 0.1345800 0.1944700   0.1620460 0.1345800 0.1944700   0.1620460 0.1345800 0.1944700    0.0670804 0.0000000 0.1138762    0.0670804 0.0000000 0.1138762    0.0670804 0.0000000 0.1138762    0.8432538 0.6920348 1.0000000   0.8432538 0.6920348 1.0000000   0.8432538 0.6920348 1.0000000    3.3882000 1.9760000 6.7290000    3.3882000 1.9760000 6.7290000    3.3882000 1.9760000 6.7290000     0.0254000 0.0100000 0.0430000    0.0254000 0.0100000 0.0430000    0.0254000 0.0100000 0.0430000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.0217777   0.7504830 0.6920348   0.0000000 0.5500001    1.1516819 0.2123802    0.0802178 0.3264637   1.1516819 0.0802178   7.7311958 1.3235294
2.2510000 12.0000000      0.2471600 3.6390000 2.2800000 0.4000000   0.5118627 0.1118908    2147483647 0    0.1762317 0.1345800 0.2471600   0.1762317 0.1345800 0.2471600   0.1762317 0.1345800 0.2471600    0.0745488 0.0000000 0.1138762    0.0745488 0.0000000 0.1138762    0.0745488 0.0000000 0.1138762    0.7934624 0.5445056 1.0000000   0.7934624 0.5445056 1.0000000   0.7934624 0.5445056 1.0000000    3.4300000 1.9760000 6.7290000    3.4300000 1.9760000 6.7290000    3.4300000 1.9760000 6.7290000     0.0305000 0.0100000 0.0560000    0.0305000 0.0100000 0.0560000    0.0305000 0.0100000 0.0560000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.7257905   0.7504830 0.5445056   0.0000000 0.4583334    1.0877627 0.1856404    0.0872579 0.2996021   1.0877627 0.0872579   7.1976284 1.2444444
2.2620000 12.0000000      0.2809400 2.8130000 2.3200000 0.4000000   0.5146470 0.1124763    2147483647 0    0.1911900 0.1345800 0.2809400   0.1911900 0.1345800 0.2809400   0.1911900 0.1345800 0.2809400    0.0799670 0.0000000 0.1138762    0.0799670 0.0000000 0.1138762    0.0799670 0.0000000 0.1138762    0.7485442 0.4790347 1.0000000   0.7485442 0.4790347 1.0000000   0.7485442 0.4790347 1.0000000    3.3418571 1.9760000 6.7290000    3.3418571 1.9760000 6.7290000    3.3418571 1.9760000 6.7290000     0.0352857 0.0100000 0.0640000    0.0352857 0.0100000 0.0640000    0.0352857 0.0100000 0.0640000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       8.7511621   0.7504830 0.4790347   0.0000000 0.3333334    1.0029076 0.1629077    0.0875116 0.2995323   1.0029076 0.0875116   6.3690685 1.1428571
2.2720000 12.0000000      0.3116500 4.6190000 2.3200000 0.4000000   0.5364334 0.1148681    2147483647 0    0.2062475 0.1345800 0.3116500   0.2062475 0.1345800 0.3116500   0.2062475 0.1345800 0.3116500    0.0843297 0.0000000 0.1148681    0.0843297 0.0000000 0.1148681    0.0843297 0.0000000 0.1148681    0.7089550 0.4318306 1.0000000   0.7089550 0.4318306 1.0000000   0.7089550 0.4318306 1.0000000    3.5015000 1.9760000 6.7290000    3.5015000 1.9760000 6.7290000    3.5015000 1.9760000 6.7290000     0.0401250 0.0100000 0.0740000    0.0401250 0.0100000 0.0740000    0.0401250 0.0100000 0.0740000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.0478244   0.7510774 0.4318306   0.0000000 0.4163370    1.0338998 0.1456694    0.0904782 0.2911767   1.0338998 0.0904782   6.1373266 1.1562500
2.2820000 12.0000000      0.3552200 6.5140000 2.3600000 0.4000000   0.2594881 0.1122225    55 0    0.2228000 0.1345800 0.3552200   0.2228000 0.1345800 0.3552200   0.2228000 0.1345800 0.3552200    0.0874289 0.0000000 0.1148681    0.0874289 0.0000000 0.1148681    0.0874289 0.0000000 0.1148681    0.6722782 0.3788638 1.0000000   0.6722782 0.3788638 1.0000000   0.6722782 0.3788638 1.0000000    3.8362222 1.9760000 6.7290000    3.8362222 1.9760000 6.7290000    3.8362222 1.9760000 6.7290000     0.0432222 0.0100000 0.0740000    0.0432222 0.0100000 0.0740000    0.0432222 0.0100000 0.0740000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.2799089   0.7490712 0.3788638   0.0000000 0.4174520    1.0256509 0.2010189    0.0927991 0.3048036   1.0256509 0.0927991   5.6643236 0.7432432
2.2920000 12.0000000      0.4312600 5.8390000 2.4400000 0.4000000   0.1760150 0.1132667    55 0    0.2436460 0.1345800 0.4312600   0.2436460 0.1345800 0.4312600   0.2436460 0.1345800 0.4312600    0.0900126 0.0000000 0.1148681    0.0900126 0.0000000 0.1148681    0.0900126 0.0000000 0.1148681    0.6362566 0.3120623 1.0000000   0.6362566 0.3120623 1.0000000   0.6362566 0.3120623 1.0000000    4.0365000 1.9760000 6.7290000    4.0365000 1.9760000 6.7290000    4.0365000 1.9760000 6.7290000     0.0445000 0.0100000 0.0740000    0.0445000 0.0100000 0.0740000    0.0445000 0.0100000 0.0740000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.6857210   0.7510774 0.3120623   0.0000000 0.4996044    1.0437302 0.2098095    0.0968572 0.3138185   1.0437302 0.0968572   5.0825631 1.0000000
2.3020000 12.0000000      0.4804700 4.4620000 2.5200000 0.4000000   0.1551656 0.1120264    55 0    0.2782350 0.1509600 0.4804700   0.2651755 0.1345800 0.4804700   0.2651755 0.1345800 0.4804700    0.1012153 0.0377162 0.1148681    0.0920139 0.0000000 0.1148681    0.0920139 0.0000000 0.1148681    0.5642667 0.2801007 0.8914944   0.6038788 0.2801007 1.0000000   0.6038788 0.2801007 1.0000000    3.8098000 1.9760000 6.5140000    4.0751818 1.9760000 6.7290000    4.0751818 1.9760000 6.7290000     0.0490000 0.0160000 0.0740000    0.0454545 0.0100000 0.0740000    0.0454545 0.0100000 0.0740000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.7098548   0.7513003 0.2801007   0.0000000 0.3745921    1.0024917 0.2103323    0.0970985 0.3034276   1.0024917 0.0970985   4.5847666 1.0000000
2.3120000 12.0000000      0.5407300 4.0660000 2.5600000 0.4000000   0.1378745 0.1124655    55 0    0.3172120 0.1585800 0.5407300   0.2881383 0.1345800 0.5407300   0.2881383 0.1345800 0.5407300    0.1086902 0.0917169 0.1148681    0.0937182 0.0000000 0.1148681    0.0937182 0.0000000 0.1148681    0.5000058 0.2488858 0.8486568   0.5742960 0.2488858 1.0000000   0.5742960 0.2488858 1.0000000    3.8786000 1.9760000 6.5140000    4.0744167 1.9760000 6.7290000    4.0744167 1.9760000 6.7290000     0.0528000 0.0240000 0.0740000    0.0461667 0.0100000 0.0740000    0.0461667 0.0100000 0.0740000       0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000    0.0000000 0.0000000 0.0000000                       9.9166578   0.7517462 0.2488858   0.0000000 0.4575632    1.0212983 0.2148120    0.0991666 0.2888982   1.0212983 0.0991666   4.2492103 1.0000000
